geneID,symbol
293135,Lrrc32
293142,Spcs2
293144,Pold3
293148,C2cd3
293149,Mrpl48
293150,Stard10
293154,Folr2
293155,Anapc15
293156,Lrrc51
29316,Adora2b
293165,Sox6
293166,Insc
29317,Csrp2
293173,Far1
29318,Ddt
293181,Galnt18
293184,Ctr9
293186,Lyve1
293195,Or52b4
293201,Or51a39
29322,Plcb3
29323,Slc6a18
29324,Capza3
29326,Gpx2
293267,Hbe1
29328,Gpx4
293294,Trim6
29331,Hapln1
29332,Stmn1
29333,Cd46
293343,Fhip1b
293344,Arfip2
293345,Taf10
29335,Oprk1
29336,Sigmar1
29337,Plcg2
293375,Or10a4
29338,Prdx2
29339,Apcs
29340,Prkce
293408,Hbs1l
293410,Swap70
293415,Tmem9b
293418,Rpl27a
293427,Eif3f
29344,Zfp36l1
293448,Uqcrc2
29345,Serpinh1
293451,Hs3st2
293452,Palb2
293453,Ndufab1
293455,Gga2
293456,Cog7
293476,Xpo6
29348,Fgf7
293481,Tufm
293484,Eif3c
293485,Cln3
293488,Sgf29
293489,Slx1b
29349,Fgf8
293490,Gdpd3
293493,Tlcd3b
293494,Ino80e
293497,Kctd13
293500,Pagr1
293502,Kif22
293504,Qprt
293505,Cd2bp2
293507,Septin1
293508,Prkacb
293515,Ctf2
293524,Bag3
293526,Ate1
293528,Nsmce4a
29353,Phkg1
293537,Hmx3
293538,Hmx2
29354,Pla2g5
293544,Pdilt
293545,Gpr139
293546,Gprc5b
29355,Pkn1
293551,Arl6ip1
293561,Rnf152
293566,Cpxm2
29357,Smad2
293570,Abraxas2
293573,Mmp21
29358,Npy1r
293589,Paox
29359,Pla2g10
29360,Selenop
29361,Sox10
293614,Ric8a
293615,Sirt3
293617,Ifitm5
293618,Ifitm1
293619,Pkp3
29362,Tef
293620,Ptdss2
293621,Hras
293624,Irf7
293625,Pidd1
293627,Tspan4
293628,Chid1
29363,Cxcr5
293631,Brsk2
293632,Ifitm10
29364,Cd47
293645,Ppfia1
293648,Mrgprd
293649,Lrp5
29365,Mpdz
293650,Tcirg1
293652,Ndufs8
293655,Ndufv1
29366,Serpine2
293660,Rhod
293663,Rbm4
293666,Mrpl11
293667,B4gat1
293668,Brms1
29367,Chkb
293671,Sf3b2
293673,Eif1ad
293674,Drap1
293677,Efemp2
293678,Mus81
29368,Fgf17
293684,Scyl1
293688,Tm7sf2
29369,Fgf18
293692,Ehd1
293694,Map4k2
293700,Trmt112
293701,Esrra
293702,Fkbp2
293705,Otub1
293711,Plaat5
293719,Ubxn1
29372,Rasa3
293721,Ganab
293722,B3gat3
293725,Eef1g
29373,Bmp2
293731,Scgb1d4
293733,Incenp
293735,Best1
293736,Myrf
29374,Cct4
293754,Mrpl16
29376,Irs2
293779,Glyat
293783,Lpxn
29380,Phlda1
29381,Acvr1b
29382,Ctbp1
293828,Mphosph10
29383,Fah
29384,Macroh2a1
293844,Haus7
293847,Dusp9
29385,Cxcr2
293852,Bcap31
293854,Srpk3
29386,Mecp2
293860,Flna
293863,Lage3
293864,Ubl4a
293874,Trpm6
29388,Tnni1
293888,Plgrkt
29389,Tnni2
293890,Mlana
293897,Dkk1
29390,Ptpmt1
29392,Bace1
293922,Aff2
29393,Col1a1
293937,Pkd2l1
293938,Bloc1s2
293939,Erlin1
29394,Gcm1
29395,Hmgb2
293950,Morn4
293953,R3hcc1l
293960,Zfand5
293967,Smc5
29397,Ccl11
293976,Dmrt3
29398,Stk10
293985,Cyp2c79
293989,Cyp2c6
293990,Wnt8b
293991,Ndufb8
293992,Pax2
293996,Pdzd7
293997,Kazald1
294004,Dpcd
294009,Cuedc2
294010,Actr1a
294011,Sfxn2
294012,Borcs7
294014,Cnnm2
294018,Taf5
294019,Calhm2
29402,Unc119
294025,Stn1
294027,Col17a1
29403,Asgr2
294030,Sfr1
294043,Sorcs3
294051,Dntt
294065,Kcnv2
29407,Tas1r1
294071,Hells
294074,Cep55
294075,Ffar4
294079,Marchf5
294088,Pank1
29409,Mag
294090,Ifit1bl
294091,Ifit2
29410,Neurog1
294103,Papss2
29411,Ppt1
29412,Adra1a
294121,Taar2
294122,Taar4
294123,Taar5
294124,Taar6
294125,Taar7a
294126,Taar7b
29413,Adra1d
294130,Taar7h
294131,Taar7g
294133,Taar7e
294134,Taar7d
29414,Akt3
294141,Clic2
29415,S1pr2
294158,Or10al6
29416,Aadat
29417,Men1
29419,Numb
294208,Trim31
29421,Urod
294210,Trim10
29422,Chrne
294228,RT1-S3
29423,Gap43
294230,Mrps18b
294232,Dhx16
294235,Ier3
294236,Gtf2h4
294239,Ddah2
29424,Htt
294241,Ly6g6c
294245,Ly6g5c
29425,Psmb5
294250,Prrc2a
294251,Ncr3
294252,Msh5
294255,Slc44a4
294257,Cfb
294258,Nelfe
294260,Skic2
294269,RT1-Da
29427,Aif1
294270,RT1-Db1
294273,RT1-DMb
294274,RT1-DMa
294276,Brd2
294279,Col11a2
29428,Celf2
294281,Slc39a7
294282,Rps18
294286,Kifc1
294287,Phf1
294288,Cuta
294297,Scube3
294299,Tead3
29430,Hap1
294303,Lhfpl5
294307,Kctd20
29431,Pak1
294312,Pi16
294313,Mtch1
29432,Pak2
294320,Glo1
294321,Slc37a1
294322,Pknox1
294324,Agpat3
294328,Aire
294329,Trpm2
29433,Pak3
294331,Ube2g2
294335,Susd2
294336,Pcbp3
294337,Col6a1
294339,Mcm3ap
29434,Rasgrp1
29435,Ssr4
29436,Tfpi
294362,Cisd1
29437,Acta1
294375,Reep3
294380,Lrrtm3
294385,Supv3l1
294388,Stox1
294392,Kpna5
294395,Rfx6
294396,Hspd1-ps6
29440,Slc26a4
294400,Nus1
294408,Asf1a
29441,Por
294410,Man1a1
294421,Serinc1
294422,Smpdl3a
294429,Ranbp2
29443,Ahcy
294436,Rpf2
29445,Cox4i1
29446,Ghrh
29447,Msra
29448,Rab7a
294503,Nodal
294504,Ppa1
294508,Pald1
294512,Ascc1
294513,Dnajb12
294515,Foxo3
294518,Sesn1
29452,Epas1
294520,Mical1
294521,Ak9
29454,Gdf11
29455,Gdf15
294557,Sh3rf3
294559,Oit3
29456,Map1b
294560,Mcu
294562,Pou5f1
294568,Wasf1
29457,Map6
29458,Neurod1
29459,Rbbp9
294595,Skic3
29460,Tesk1
294601,Slf1
294606,Arb2a
29461,Vgf
29463,Ptp4a1
29464,Slc6a6
29465,Trpv2
29466,Tle5
294667,Poc5
29467,Ddit3
294672,Gfm2
294673,Hexb
294674,Enc1
294679,Ankra2
29468,Pdia3
294687,Bdp1
29469,Lbp
294693,Gtf2h2
294696,Kgd4
294698,Slc30a5
29470,Mecr
294706,Cd180
294708,Sgtb
29471,Npy4r
294711,Ppwd1
294715,Rgs7bp
294718,Dimt1
29473,Aoc3
294732,Actbl2
294734,Gpbp1
29474,Coro1b
294744,Gpx8
29475,Dio3
294753,Mocs2
294754,Pelo
29476,Glg1
294762,Parp8
294767,Mrps30
29477,Mapt
29478,Ndufs6-ps1
294783,Wdr70
294787,Nipbl
29479,Odf2
294790,Skp2
294797,Il7r
29480,Rgs4
294800,Rad1
294806,C1qtnf3
294807,Rxfp3
294809,Adamts12
29481,Rgs9
294810,Tars1
29482,Slc1a2
29483,Slc1a3
29484,Slc3a1
294846,Zfp622
29485,Slc7a3
294853,Krt18
294854,Dnah5
29486,Smc3
294862,Marchf6
294864,Cct5
29487,Gstt2
294883,Ralyl
29489,Dync1h1
294892,Tgap1
294900,Tpd52
29491,Itsn1
294912,Sec62
294917,Tnik
29492,Notch2
294924,Mecom
294930,Nceh1
294932,Spata16
29495,Dlg4
29496,Erbb3
294961,Kcnmb2
294962,Gnb4
294963,Mrpl47
294964,Ndufb5
29497,Ptbp1
294972,Mccc1
294973,Acad9
294975,Exosc9
294978,Bltp1
29498,Pts
294981,Spry1
294988,Ankrd50
29499,Shh
294993,Hspa4l
29500,Slc10a2
29501,Slc12a4
29502,Slc20a2
29503,Slc22a2
295037,Mgst2
29504,Slc22a3
295041,Stoml3
295050,Exosc8
295051,Alg5
295052,Ccna1
295053,Spart
295061,Tm4sf1
295062,Wwtr1
29507,Cox7a2
29508,Nfya
295088,Gmps
29509,Slc22a6
295090,Vom2r45
295091,Vom2r46
29510,Pctp
295105,Schip1
295106,Ift80
295107,Smc4
29511,Padi2
295117,Otol1
29512,Padi4
29513,Mapk13
295143,Etfdh
295144,Rxfp1
29515,Atn1
29516,Pde3b
29517,Sgk1
295171,Sh3d19
295190,Rptn
29520,Padi3
29521,Scamp1
295211,S100a5
295213,S100a13
295214,S100a1
295217,Snapin
295219,Slc27a3
295224,Mrpl24
295228,Gpatch4
295229,Naxe
295230,Cct3
295231,Glmp
295234,Lamtor2
295235,Ssr2
295238,Dap3
29524,Limk2
295241,Mtx1
295243,Krtcap2
295245,Slc50a1
295246,Dcst1
295248,Zbtb7b
29525,Pitpna
295251,Pygo2
295252,Ube2q1
29526,Pla2g1b
295261,Tmod4
295263,Gabpb2
295264,Mllt11
295265,C2h1orf56
29527,Ptgs2
295270,Sf3b4
295274,Hist2h2be
295277,H4c14
295279,Fcgr1a
29528,Vamp3
295284,Rbm8a
295293,Pear1
295297,Etv3
29530,Amhr2
295305,Acp6
29531,Hpd
295315,Tbx15
295319,Man1a2
29532,Ighmbp2
295322,Vtcn1
295323,Trim45
295325,Igsf3
295327,Nhlh2
29533,Pxmp2
295333,Dennd2c
295334,Bcas2
295338,Ptpn22
29534,Pex2
295341,Ppm1j
295342,Rhoc
295347,Rap1a
29535,Pdx1
295351,Chi3l3
295352,Chial1
295357,Lamtor5
29536,Rpph1
295362,Gstm5l
295365,Amigo1
295378,Vav3
29538,Ccl20
295382,Ntng1
295384,Prmt6
29539,Aldh2
29540,Hsd17b7
295401,Plppr4
29541,Nthl1
295417,Slc44a3
29542,Pebp1
295425,Usp53
295426,Myoz2
295428,Mettl14
29543,Timp2
295430,Ndst3
295437,1700006A11Rikl
29544,Tspyl1
295443,Papss1
295445,Dkk2
295448,Ints12
29545,Uchl1
295455,Slc39a8
295457,Cisd2
295458,Bdh2
29546,Homer1
295461,Sec24b
295462,Mcub
29547,Homer2
295475,Neurog2
29548,Homer3
295490,Emcn
295496,Trmt10a
295500,Metap1
295518,Clnk
29553,Kcnk3
295531,Tnni3k
29554,Pdha1
295541,Msh4
295543,Pigk
295549,Dnajb4
29555,Vipr2
29556,Myh6
295568,Hltf
29557,Myh7
29558,Fcgrt
295586,Clcn6
295588,Rnd3
295589,Tas2r134
29559,Grik1
295596,Orc4
29560,Hif1a
295602,Rif1
295607,Prpf40a
29561,Lsamp
295619,Ermn
29562,Prps1
295620,Upp2
295625,Pkp4
29563,Crabp2
295631,Pla2r1
29564,Dync1i1
295645,Slc4a10
295647,Gca
295649,Fign
29565,Eef2
295654,Ttc21b
29566,Ggt5
295661,Spc25
295669,Cybrd1
29567,Hes2
295672,Fkbp7
295674,Plekha3
295678,Sestd1
29568,Map2k5
295686,Ube2e3
29569,Pcolce
295690,Dnajc10
295691,Frzb
295692,Nup35
295695,Zfp804a
295703,Serping1
295704,Ube2l6
295707,Tnks1bp1
29571,Scn10a
295713,Or5ak25
29573,Slc37a4
295732,Or5ar1
29575,Tcea2
29576,Ccn5
29577,Hes1
29578,Hnrnpa1
29579,Esyt1
29580,Fdft1
29581,Htr2b
295811,Or5w1e-ps1
29582,Mgat3
29583,Pecam1
29584,Gjb1
29585,Gjb3
29586,Gjb5
29588,Pou3f2
29589,Pou3f4
29591,Tgfbr1
295917,Or4c52
29592,Bcat1
295922,Mtch2
295923,Ndufs3
295928,Slc39a13
295929,Mybpc3
29593,Ckmt1
295934,Chst1
29595,Htr2a
295952,Iftap
295953,Rag2
295956,Commd9
29596,Ifrd1
295961,Apip
295965,Ehf
29597,P2ry2
295975,Eif3m
29598,Atp2b1
295980,Dcdc1-ps1
29599,Atp2b3
29600,Atp2b4
29601,Gja8
29602,Ptgfrn
29603,Bckdk
296048,Lpcat4
296049,Emc4
296050,Emc7
29606,Pcsk7
296072,Spred1
296076,Srp14
296078,Pak6
296083,Vps18
296084,Ino80
296086,Ndufaf1
29609,Pitx3
296090,Sptbn5
296091,Pla2g4e
296099,Tp53bp1
29610,Tgfbr3
296102,Ell3
29611,Dbt
296117,Galk2
296119,Dtwd1
296121,Usp8
296126,Snrnp200
296128,Stard7
296129,Astl
29613,Ntrk3
296130,Gpat2
296134,Mrps5
296136,Nphp1
296137,Bub1
29614,Psme2
296152,Tgm6
296153,Tmc2
296159,Vps16
29616,Ptprm
296161,Ubox5
296162,Ddrgk1
296167,Pank2
296178,Mcm8
296179,Fermt1
29618,Btg1
296182,Tmx4
296188,Sptlc3
29619,Btg2
296199,Snx5
296201,Ovol2
296211,Ralgapa2
296217,Amd1-ps3
296219,Nxt1
29622,Ralgds
296229,P22k15
296234,Cyss
29624,Alox5ap
29625,Crhbp
296257,Cst7
296259,Acss1
296267,Snph
296269,Angpt4
29627,Gria2
296271,Srxn1
296272,Tcf15
296278,Pdrg1
29628,Gria3
296281,Plagl2
296284,Kif3b
296285,Commd7
296289,Sun5
29629,Gria4
296290,Bpifb2
296293,Cbfa2t2
29630,Psme1
296301,Raly
296302,Eif2s2
296304,Edem2
296306,Ergic3
29631,Bet1
296311,Cnbd2
296312,Aar2
296313,Myl9
296315,Rab5if
296318,Ndrg3
29632,Hsd3b2
296320,Ctnnbl1
296321,Bpi
29633,Ndst1
29634,Ldhc
296344,Mybl2
296345,Jph2
296346,Oser1
29635,Timm44
296350,Serinc3
296358,Matn4
29636,F2rl2
296360,Pigt
296368,Ube2c
296369,Tnnc2
29637,Hmgcs1
296370,Ctsa
296371,Pltp
296372,Ncoa5
296374,Zmynd8
296380,Arfgef2
296384,Znfx1
29639,Fxyd2
296390,Ube2v1
296394,Dpm1
296395,Kcng1
29640,Dpm2
296409,Cass4
29641,Adam7
296410,Rtfdc1
29642,Slc38a2
29643,Sv2c
29644,Ptpn5
29645,Ptprj
296455,Zswim2
296456,Itgav
29646,Adh4
296461,Osbpl2
296462,Mtg2
296466,Gid8
296467,Ythdf1
296468,Birc7
296469,Nkain4
29647,Cask
296472,Srms
296474,Helz2
296478,Zgpat
29648,Nudc
296480,Tpd52l2
296488,Ola1
296499,Dlx2
29650,Adam10
296500,Dlx1
296501,Hat1
296504,Abo2
296510,Sp5
296511,Alx4
296512,Fmn1
29653,Gpam
296541,Il36a
296545,C8g
296550,Dph7
296551,Mrpl41
296554,Tubb4b
296558,Anapc2
296564,Fut7
296565,Paxx
296566,Clic3
29657,Bmal1
296570,Edf1
296571,Phpt1
29658,Cacng1
296580,Camsap1
296583,Nacc2
296588,Pmpca
29659,P2rx4
296596,Rpl7a
29660,Pnck
296601,Mymk
296603,Vav2
296608,Pierce1
296610,Spaca9
296612,Med27
296618,Dync2i2
296619,Pkn3
29662,Gdi2
296623,Miga2
29663,Ap1b1
296634,Nup214
296635,Plpp7
296637,Prrc2b
296639,Ciz1
296644,Rpl12-ps1
296648,Mapkap1
29665,P2rx7
296651,Psmd5
296653,Phf19
296654,Gsn
296655,Stom
296658,Ndufa8
29666,Psmb6
29667,Srsf5
296678,Or1n1b
29668,Psma1
29669,Psma2
29670,Psma3
296706,Lhx2
296708,Olfml2a
296709,Rpl35
29671,Psma4
296710,Arpc5l
29672,Psma5
29673,Psma6
296731,Nub1
296732,Smarcd3
29674,Psma7
29675,Psmb2
296750,Rint1
296751,Pus7
296753,Srpk2
296757,Napepld
29676,Psmb3
29677,Psmc3
29678,Sart1
296787,Sema3c
296789,Sema3e
29680,Cyp11a1
29681,C1qbp
29682,Kcnq3
29683,Klrc1
29684,Klrc2
296846,Hepacam2
296849,Pdk3
29685,Mcm6
296851,Pon2
29686,Scn1b
296865,Las1l
29687,C1qb
296872,Eda2r
296883,Rpa3
29689,Gabrd
29691,Pde1b
296911,St7
296913,Lsm8
29692,Pla2g2a
29693,Atp2a2
296935,Lmod2
296936,Iqub
29694,Gabrr1
29695,Gabrr2
296952,Kcp
296953,Irf5
296954,Tnpo3
296956,Ube2h
296957,Zc3hc1
296959,Cpa2
296966,Chchd3
296969,Slc35b4
296972,Akr1b10
296981,Atp6v0a4
296988,Mkrn1
29699,Prkar2a
29700,Pcbd1
29701,Scn11a
29702,Eif2ak3
297025,Kel
297029,Gstk1
29704,Pacsin1
29705,Gabra1
297066,Zfp212
29707,Gabra5
297073,Rarres2
297076,Gimap6
297077,Tmem176a
29708,Gabra6
297081,Svs1
297082,Malsu1
29709,Gabrg2
297093,Cbx3
297096,Snx10
297099,Hoxa9
29710,Scn8a
29711,Bckdhb
297113,Gars1
29712,Kcnj2
29713,Kcnj5
29714,Ptprn2
29715,Slc8a1
29716,Cacna1d
29717,Cacna1g
297176,Mad2l1
29718,Kcnj10
29719,Kcnj16
29722,Apbb1
29723,Slc19a1
29725,Baat
29726,Slc22a5
29728,Mcm4
29731,Kcna3
29733,S1pr1
297333,Smyd1
297334,Mrpl35
297336,Usp39
297337,Rnf181
297339,Capg
297342,Elmod3
29735,Slc16a7
297357,Ctnna2
29737,Kcnab1
297372,Mrpl19
297376,Htra2
29738,Kcnab2
297381,Wbp1
297383,Rtkn
297386,Slc4a5
297387,Mob1a
297388,Bola3
297389,Dguok
29739,Gclm
297392,Tex261
297393,Nagk
29740,Eci1
297406,Cct7
297408,Alms1
29741,Pik3r2
297411,Tprkb
297416,Nfu1
297417,Gfpt1
297428,Copg1
29743,Slc25a1
297436,Chchd6
297437,Txnrd3
297439,Vom1r100
29744,Sema6c
29745,Sema4f
297453,Hdac11
297455,Lsm3
297459,Mrps25
29747,Kcnmb1
29748,Ppp3r1
297480,Foxp1
297483,Shq1
297486,Ppp4r2
29749,Ppp3r2
297498,Crbn
29750,Galnt7
297504,Edem1
297508,Nampt
29751,Sema3a
297514,Setd5
297516,Cpne9
297518,Arpc4
29752,Fau
297520,Il17rc
297522,Sec13
297523,Vgll4
29753,Ywhae
297530,Washc2c
29754,Atp5mc1
29755,Colq
297554,Csgalnact2
297561,Rad52
297566,Atp6v1e1
297568,Mug1l1
29757,Atp6v0a1
297570,Pex26
297572,Cpamd8
297576,Dppa3
29758,St6galnac3
297584,Clec4a2
297590,Vom2r52
297592,Spsb2
297593,Usp5
297595,P3h3
297596,Lag3
297597,Ing4
297601,Mrpl51
297604,Ltbr
297627,Rhno1
297645,Klre1
297666,Klra5
297671,Prp25l1
297682,Dusp16
297685,Ddx47
297694,Plbd1
297695,Wbp11
297699,Strap
297705,Aebp2
297728,Ergic2
297738,Steap1
297748,Jph1
297755,Rpl7
297757,Sbspon
297758,Terf1
297767,Rbpjl2
297783,Mybl1
297784,Rrs1
297795,Npbwr1
297797,Atp6v1h
297799,Mrpl15
297804,Plag1
297805,Sdr16c5
297822,Tp53inp1
297823,Ints8
297832,Cntnap5a
297846,Cntnap5c
297867,Arid1a
297872,Sytl1
297885,Zbtb8os
297893,Hdac1
297894,Matn1
297900,Pef1
297902,Gem
297903,Cibar1
297910,Slc26a7
297930,Wwp1
297932,Atp6v0d2
297952,Gpr63
297954,Fhl5
297960,Rragd
297961,Ube2j1
297962,Srsf12
297968,Akirin2
297989,Rig1
297990,Ndufb6
297994,Bag1
297995,Chmp5
298003,Galt
298006,Ccl21
298012,Rad23b
298017,Actl7a
298018,Abitram
298024,Pakap
298032,Inip
298034,Slc46a2
298044,Or13c3f
298062,Plppr1
298065,Tex10
298066,Erp44
298068,Sec61b
298069,Col15a1
298071,Nans
298074,Xpa
298075,Ncbp1
298081,Trmt10b
298091,Slc31a2
298095,Prpf4
298098,Pole3
298101,Col27a1
298103,Atp6v1g1
298107,Mup5
298109,Mup4l1
298111,Mup4l3
298138,Rasef
298144,Kdm4c
298147,Dmac1
298168,Tenm1
298182,Tyrp1
298184,Zdhhc21
298185,Frem1
298186,Ttc39b
298199,Plin2
298203,Stoml2
298205,Ifna4
298210,Ifna5
298213,Ifna2
298227,Mtap
298247,Mysm1
298282,Oma1
298288,C8a
298296,Pcsk9
298298,Dhcr24
298312,Yipf1
298317,Ube2a
298340,Slc6a14
298342,Nkap
298370,Txndc12
298374,Prpf38a
298376,Gpx7
298385,Magoh
298399,Gba2
298400,Creb3
298410,Cmpk1
298423,Cyp4a3
298426,Nsun4
298429,Rad54l
298436,Tspan1
298441,Nasp
298443,Toe1
298447,Dmap1
298449,Klf17
298487,Cldn19
298490,Ppcs
298496,Kcnq4
298504,Mfsd2a
298506,Mycl
298508,Ppie
298510,Pabpc4
298512,Rhbdl2
298514,Rragc
298517,Mrps15
298518,Csf3r
298519,Cct7-ps2
298521,Grik3
298524,Dnali1
298528,Epha10
298532,Tekt2
298533,Ago4
298534,Clspn
298541,Dhdds
298544,Sh3bgrl3
298545,Cnksr1
298552,Tmem50a
298555,Grhl3
298559,Tcea3
298566,C1qa
298573,Eif4g3
298575,Pink1
298576,Mul1
298581,Pla2g2e
298584,Capzb
298594,Rcc2
298595,Padi6
298596,Sdhb
298598,Necap2
298606,Slc25a34
298607,Agmat
298609,Efhd2
298611,Tuba1a-ps1
298646,Agtrap
298648,Tardbp
298652,Ube4b
298653,Nmnat1
298655,H6pd
298657,Car6
298675,Rer1
298681,Ssu72
298682,Atad3a
298683,Vwa1
298686,Ccnl2
298688,Ints11
298689,Ube2j2
298692,Ttll10
298693,Isg15
298694,Plekhn1
298696,Pin1
298698,Angptl6
298699,Ppan
298700,Eif3g
298744,Crim1
298757,Atl2
298765,Zfp36l2
298767,Dync2li1
298771,Prepl
298784,Nlrc4
298786,Slc30a6
298787,Memo1
298792,Ypel5
298795,Sfnl1
298836,Snx17
29884,Bok
298841,Atraid
298845,Emilin1
298848,Mapre3
29885,Rab3ip
298850,Cenpa
298851,Slc35f6
298874,Pum2
298875,Laptm4a
298878,Osr1
298881,Nt5c1b
298884,Gen1
298894,Mycn
298908,Kcnf1
298914,Itgb1bp1
298916,Cpsf3
298931,Akr1b1-ps1
298933,Rnaseh1
298936,Sntg2
298941,Lamb1
298942,Dld
298943,Bcap29
298944,Gpr22
298947,Pik3cg
298954,Prps1l1
298959,Agr3
298961,Agr2
298975,Scin
298977,Zfp277
298982,Maea
298992,Nova1
299002,G2e3
299008,Nubpl
299012,Arhgap5
299016,Npas3
299027,Eif2s3
299038,Spin4
299043,Eapp
299050,Prorp
299052,Aldoart2
299061,Nkx2-8
299106,Rpl10l
299112,Pole2
299116,Sav1
299117,Nin
299121,Actr10
299127,Jkamp
299131,Dhrs7l1
299138,Six4
299142,Syt16
299145,Rhoj
299147,Ppp2r5e
299153,Ppp1r36
299156,Rab15
299159,Atp6v1d
299180,Med6
299186,Dpf3
299188,Zfyve1
299193,Acot6
299196,Abcd4
299197,Arel1
299198,Fcf1
299199,Ylpm1
299201,Dlst
299204,Nek9
299206,Batf
299208,Ttll5
299209,Ift43
299210,Esrrb
299211,Zdhhc22
299236,Flrt2
299246,Ttc8
299256,Cpsf2
299258,Golga5
299261,Moap1
299266,Asb2
299269,Ifi27l2a
299270,Serpina6
299276,Serpina3m
299282,Serpina3l
299284,Dicer1
299295,Setd3
299305,Jade3
299310,Ndufb11
299313,Uxt
299314,Cfp
299331,Hsp90aa1
299341,Coa8
299343,Tdrd9
299346,Nudt14
299347,Brf1
299351,Ighe
299354,Ighg1
299356,Syne3
299357,Igh-6
299488,Esyt2
299499,Sp8
299509,Myo1a
299511,Rdh16
299521,Camkmt
299567,Pglyrp2
299569,Akap8l
299587,Casp14
299589,Or7a38e
299593,Or7a37
299600,Cimap1d
299602,Cdc34
299604,Polrmt
299606,Elane
299607,Med16
299609,Abca7
299611,Apc2
299617,Abhd17a
299618,Mknk2
299620,Sf3a2
299625,Lmnb2
299626,Gadd45b
299628,Mrpl54
299636,Tle2
299637,Tle6
299638,Sirt6
299643,Ndufa7
299685,Bpifc
299691,Cry1
299694,Nuak1
299699,Aldh1l2
299706,Nup37
299707,Washc3
299714,Ano4
299730,Nedd1
299732,Lta4h
299737,Ntn4
299738,Vezt
299739,Ndufa12
299743,Mrpl42
299757,Nts
299762,Tmtc2
299766,Myf5
299799,Rab21
299802,Lgr5
299805,Cnot2
299809,Cct2
299810,Yeats4
299811,Cpsf6
299818,Llph
299824,Tbc1d30
299825,Gns
299827,Tbk1
299830,Lrig3
299841,Rxylt1
299850,Dctn2
299851,Mars1
299857,Shmt2
299858,Lrp1
299864,Ebag9
299872,Eif3e
299897,Trps1
299899,Eif3h
299900,Utp23
299903,Slc30a8
299905,Med30
299907,Ext1
299909,Cyrib
299920,Dnaaf11
299923,Ndrg1
299933,Dscc1
299938,Mrpl13
299940,Sntb1
299954,Ndufb9
299957,Nsmce2
299971,Atp6v1c1
299976,Rrm2b
299979,Grhl2
299996,Matn2
300016,Slurp1
300018,Lynx1
300025,Ly6h
300027,Gpihbp1
300029,Top1mt
300032,Zc3h3
300033,Eef1d
300035,Pycr3
300036,Gfus
300045,Exosc4
300046,Gpaa1
300047,Cyc1
300050,Bop1
300051,Slc39a4
300052,Vps28
300053,Kifc2
300054,Foxh1
300057,Recql4
300062,Ift27
300066,Gga1
300067,Sh3bp1
300069,Eif3l
300075,Tomm22
300079,Rpl3
300083,Slc25a17
300084,Rbx1
300088,Polr3h
300089,Pmm1
300092,Snu13
300095,Srebf2
300108,Pnpla5
300111,Samm50
300115,Arhgap8
300121,Smc1b
300122,Ribc2
300128,Celsr1
300129,Cerk
300146,Ppp6r2
300147,Sbf1
300149,Ncaph2
300158,Kif21a
300160,Lrrk2
300173,Gxylt1
300177,Irak4
300186,Amigo2
300189,Rpap3
300191,Slc48a1
300193,Senp1
300202,Or8s10
300206,Kansl2
300208,Ddx23
300215,Lmbr1l
300218,Tuba1c
300222,Mcrs1
300225,Fmnl3
300228,Lima1
300235,Dazap2
300240,Atg101
300242,Krt7
300247,Krt75
300248,Krt73
300250,Krt1
300253,Eif4b
300257,Pfdn5
300259,Aaas
300260,Sp7
300266,Cbx5
300289,Amot
300317,Kctd17
300320,L3mbtl2
300339,Mmp1
300341,Mmp20
300361,Cwc15
300367,Med17
300384,Naalad2
300405,Or7g33c
300438,Ldlr
300443,Plppr2
300445,Prkcsh
300447,Ecsit
300455,Bmper
300458,Npsr1
300463,Herpud2
300472,Vps26b
300474,Adamts15
300475,Adamts8
300514,Ei24
300519,Esam
300521,Tbrg1
300551,Or8c18
300607,Or10d3
300613,Or10d4c
300616,Or10d1b
300644,Gramd1b
300649,Crtam
300652,Sorl1
300653,Tecta
300656,Trim29
300659,Rnf26
300664,Abcg4
300665,Hinfp
300673,Bcl9l
300674,Arcn1
300675,Ift46
300677,Atp5mg
300678,Cd3g
300687,Bud13
300691,Nnmt
300696,Ttc12
300710,Ddx10
300711,Atm
300719,Cib2
300721,Dnaja4
300723,Hykk
300724,Fbxo22
300726,Etfa
300732,Pstpip1
300741,Mpi
300748,Stoml1
300754,Bbs4
300756,Arih1
300757,Hexa
300759,Parp6
300761,Gramd2a
300768,Coro2b
300772,Pias1
300783,Hacd3
300786,Clpx
300790,Slc51b
300797,Ciao2a
300799,Dapk2
300802,Aph1b
300803,Lactb
300807,Rora
300811,Bnip2
300813,Rnf111
300826,Khdc3
300834,Wdr72
300837,Leo1
300838,Tmod3
300849,Fbxo9
300850,Gsta4
300852,Mto1
300857,Tmem30a
300860,Senp6
300866,Lca5
300870,Tent5a
300880,Cep162
300888,Tmed3
300891,Morf4l1
300900,Plscr4
300901,Plod2
300913,Il1rapl2
300920,Cldn2
300923,Nup62cl
300944,Xrn1
300947,Tfdp2
300948,Rnf7
300950,Spsb4
300954,Sox14
300955,Nck1
300963,Cep63
300965,Srprb
300967,Tmem108
300968,Uba5
300974,Mrpl3
300980,Dusp7
300981,Acy1
300985,Parp3
300988,Tex264
300992,Cacna2d2
300993,Hyal3
300996,Rbm5
300999,Mst1r
301000,Uba7
301005,Impdh2
