geneID,symbol,degree
315988,Rbm15b,4
315989,Manf,3
315992,Dock3,4
315994,Mapkapk3,16
315996,Sema3f,11
315997,Rbm6,34
315999,Mon1a,7
316001,Inka1,2
316003,Amigo3,49
316005,Arih2,71
316008,Ccdc51,1
316009,Plxnb1,17
316010,Camp,31
316012,Klhl18,3
316013,Setd2,79
316017,Als2cl,1
316018,Rtp3,4
316019,Ccrl2,3
316021,Epm2aip1,1
316023,Dclk3,41
316033,Glb1,58
316034,Cnot10,14
316035,Cmtm6,1
316039,Osbpl10,7
316051,Azi2,6
316052,Eomes,142
316062,Slc22a13,4
316064,Oxsr1,18
316077,Entpd3,1
316085,Trak1,16
316088,Klhl40,6
316090,Gask1a,1
316091,Pomgnt2,2
316096,Zfp105,9
316098,Exosc7,12
316101,Limd1,36
316102,Lztfl1,46
316122,Abhd5,15
316123,Gtf2f1,59
316129,Uhrf1,49
316130,Plin3,23
316131,Fem1a,3
316137,Adgre1,48
316153,Sult1c2a,14
316164,Satb1,4
316201,Daam2,56
316205,Lrfn2,9
316209,Med20,86
316211,Usp49,14
316213,Frs3,5
316214,Tfeb,19
316216,Taf8,17
316218,Guca1b,51
316219,Trerf1,3
316221,Tbcc,4
316228,Cul9,1
316229,Ttbk1,49
316231,Abcc10,6
316232,Dlk2,2
316233,Tjap1,5
316235,Polh,8
316237,Mad2l1bp,23
316238,Rsph9,5
316241,Nfkbie,11
316254,Tdrd6,16
316256,Tnfrsf21,3
316258,Cd2ap,102
316259,Opn5,3
316265,Pgk2,10
316273,Mcm3,80
316275,Paqr8,62
316304,Lgsn,2
316313,Dst,167
316317,Imp4,11
316325,Hs6st1,2
316326,Neurl3,1
316327,Arid5a,4
316328,Kansl3,11
316330,Ankrd23,2
316348,Pdcl3,6
316351,Npas2,20
316369,Nck2,51
316370,Poglut2,2
316384,Cavin2,26
316400,Pgap1,9
316413,Flacc1,9
316421,Aox2,2
316424,Aox4,2
316425,Sgo2,14
316432,Ica1l,1
316440,Ino80d,30
316457,Pikfyve,63
316477,Smarcal1,6
316482,Crispld1,1
316484,Cct6a-ps3,69
316519,Slc11a1,99
316521,Vil1,87
316526,Wnt6,19
316527,Wnt10a,64
316531,Tuba4a,65
316533,Chpf,1
316539,Epha4,34
316557,Rhbdd1,1
316559,Slc19a3,3
316561,Sphkap,2
316573,Dner,6
316575,Trip12,138
316599,Usp40,14
316600,Ugt1a-ps1,65
316602,Hjurp,13
316611,Agap1,2
316620,Mlph,19
316626,Hes6,1
316628,Asb1,107
316632,Ndufa10l1,4
316639,Farp2,11
316640,Atg4b,48
316643,Chchd2l3,3
316663,Fbxl17,2
316711,Gtf2a1l,16
316717,Ppp1cb-ps7,9
316731,Mettl4,4
316732,Smchd1,34
316736,Emilin2,48
316737,Lpin2,4
316740,Myom1,87
316742,Tgif1,84
316758,Lama1,183
316764,Mtcl1,1
316767,Ddx11,127
316777,Txndc2,1
316794,Brcc3,58
316810,Gtf3c3,16
316820,Etaa1-ps1,3
316842,Metrnl,2
316916,Clptm1l,2
316940,Spetex2f,7
316976,Etfbkmt,29
316982,Resf1,2
317163,Eif1a,33
317170,Slc9a7,3
317189,Diaph2,2
317191,Apool,11
317203,Rps6ka6,10
317204,Pcdh11x,53
317213,Brwd3,27
317218,Itm2a,1
317235,Zdhhc15,24
317237,Uprt,3
317241,Rlim,93
317256,Taf1,101
317258,Itgb1bp2,1
317259,Nono,145
317260,Zmym3,27
317268,Arx,12
317275,Rpl7l1,51
317296,Mtmr1,11
317322,Gpc4,55
317335,Ddx3x,63
317343,Med14,64
317346,Bcor,60
317368,Porcn,31
317370,Wdr13,3
317371,Was,89
317374,Timm17b,6
317376,Tfe3,11
317377,Ccdc120,2
317381,Ccdc22,9
317382,Foxp3,80
317385,Fus,25
317391,Shroom4,2
317395,Spin2a,3
317396,Ubqln2,64
317398,Usp51,14
317399,Ddx21,156
317405,Gprasp2,7
317407,Gprasp3,2
317413,Morf4l2,54
317420,Wnk3,12
317425,Phf8,63
317432,Kdm5c,57
317435,Shroom2,7
317439,Wwc3,2
317464,Msl3,11
317468,Tlr7,167
317470,Egfl6,73
317517,Ptchd1,2
317546,Tab3,76
317553,Il1rapl1,8
317575,Smarca1,42
317576,Ocrl,11
317580,Rab33a,13
317589,Stk26,22
317590,Magec2,3
317598,Mcf2,1
317599,Atp11c,11
317608,Gpr101,93
317630,Bloc1s6,138
317646,Rpl13a,153
317673,Bbc3,96
317674,Fzd5,74
317675,Tph2,20
317676,Lat2,8
317715,Gsc,30
319104,Taar8a,14
319105,Taar8c,18
319106,Taar8b,14
319107,Taar9,15
319110,Hnrnpr,125
337868,Myod1,191
337920,Naglt1,3
338401,Crip2,101
338418,Scgb3a1,15
338443,Gpbar1,14
338457,Tlr9,71
338458,Obscn,9
338474,Tmem132a,7
353118,Mast1,9
353218,Tnfsf9,12
353227,Zbtb16,59
353228,Zar1,8
353229,Sgms1,3
353230,Lhfpl4,5
353231,Spg7,4
353233,Nsmaf,2
353250,Hcar2,4
353251,Prss21,2
353252,Rdh10,24
353255,Nadsyn1,9
353256,Gtf2i,4
353302,Kif15,2
353304,Pigu,1
353305,Tbx3,22
353306,Spata31,4
353316,Gsdme,2
353317,Acsm4,12
353498,Cyp11b3,5
359725,Cbr4,7
359726,Rnasel,15
359727,Bysl,27
360034,Myrip,7
360161,Nek6,94
360202,Ston1,9
360204,Zfp24,81
360228,Wfdc21,15
360229,Cox8c,1
360243,Top2a,101
360254,Brca2,29
360268,Sult1e1,35
360272,Slit2,28
360302,Ptprk,6
360323,RT1-N2,2
360348,Hsd3b1,43
360395,Prr4,74
360406,Ptprf,57
360417,Ptprq,85
360420,Rdh7,15
360426,Pla2g6,36
360457,Vegfd,11
360461,Cep20,1
360463,Mpv17,6
360464,Parn,13
360466,Zc3h7a,11
360468,Emp2,11
360471,Usp7,164
360476,Nagpa,10
360477,Glyr1,9
360478,Smim22,1
360480,Cdip1,4
360481,Dnaja3,66
360482,Tfap4,14
360491,Traf7,20
360492,Jpt2,1
360496,Ciao3,108
360497,Wdr24,20
360498,Jmjd8,1
360500,Arhgdig,57
360502,Fam234a,112
360503,Luc7l,90
360504,Hba-a2,56
360505,Nprl3,20
360509,Dock2,1
360511,Pank3,3
360514,Ublcp1,6
360515,Clint1,57
360518,Gfpt2,61
360520,Tbc1d9b,39
360521,Rufy1,5
360526,P4ha2,2
360533,Rnf187,1
360534,Trim11,31
360537,Tom1l2,6
360539,Slc47a1,7
360540,Akap10,24
360543,Myh4,95
360546,Efnb3,16
360547,Sat2,96
360548,Tnfsf12,21
360549,Plscr3,13
360550,Phf23,1
360551,Bcl6b,1
360552,Pelp1,30
360554,Rnf167,1
360555,Inca1,8
360557,Nlrp1a,17
360559,Pimreg,1
360560,4933427D14Rikl,8
360563,Ncbp3,2
360564,Tax1bp3,8
360565,Spata22,4
360568,Mettl16,1
360569,Mrm3,2
360570,Myo18a,79
360571,Rab34,49
360572,Rpl23a,117
360575,Ankrd13b,4
360576,Trarg1,5
360577,Nxn,43
360579,Ccl9,55
360580,Dusp14,15
360581,Tada2a,61
360584,Ggnbp2,5
360588,Brip1,16
360589,Ints2,13
360592,Trim37,45
360593,Ppm1e,14
360595,Rnft1,3
360596,Msi2,1
360600,Spag9,33
360606,Itga3,185
360609,Cbx1,116
360610,Nfe2l1,12
360611,Copz2,4
360613,Cwc25,9
360616,Ppp1r1b,55
360618,Ormdl3,5
360619,Gsdma,1
360621,Cdc6,31
360622,Igfbp4,19
360623,Krt28,46
360625,Krt12,46
360626,Krt19,163
360627,Fkbp10,1
360630,Naglu,22
360631,Mlx,67
360632,Retreg3,10
360635,Etv4,22
360640,Map3k14,60
360642,Kansl1,33
360643,Cdc27,24
360647,Icam2,15
360652,Sdk2,26
360654,Dnai2,10
360658,Gga3,15
360659,Mif4gd,10
360661,Llgl2,1
360662,Sap30bp,1
360663,Unk,39
360664,Ten1,5
360665,Jmjd6,11
360668,Sec14l1,2
360670,Slc26a11,2
360672,Cep131,24
360673,Tepsin,1
360677,Mcrip1,3
360678,Arhgdia,92
360682,Wdr45b,5
360687,Cadm2,5
360697,Ifngr2,53
360698,Tmem50b,46
360702,Ttc3,3
360703,Vps26c,53
360704,Hmgn1,62
360709,Tfg,151
360712,Morc1,2
360715,Boc,23
360717,Gramd1c,5
360718,Popdc2,36
360722,Pdia5,5
360725,Snx4,9
360730,Ostn,3
360731,Tprg1,1
360733,Rtp4,17
360734,Dnajb11,10
360737,Tbx1,42
360738,Tango2,7
360739,Ranbp1,25
360741,Ess2,79
360742,Dgcr2,11
360743,Med15,40
360745,Lztr1,7
360746,Ppil2,21
360747,Spag6l,1
360748,Prkdc,198
360750,Ccl25,31
360753,Pnpla6,1
360760,Pan3,15
360761,Lnx2,2
360762,Polr1d,2
360763,Usp12,10
360768,Ccz1,7
360772,Zfand2a,4
360773,Sun1,22
360775,Zfp157,11
360776,Lamtor4,14
360785,Ap1s1,29
360790,Upk3b,5
360792,Styxl1,4
360793,Rhbdd2,5
360796,Rcc1l,6
360797,Rabgef1,44
360800,Sumf2,9
360801,Ncor2,88
360803,Snrnp35,27
360804,Cdk2ap1,1
360814,Rasal1,18
360816,Sdsl,146
360817,Med13l,31
360818,Fbxo21,178
360819,Suds3,102
360820,Pxn,196
360821,Gatc,3
360822,Sppl3,64
360823,Ankrd13a,4
360826,Hscb,25
360827,Ulk1,97
360833,Kdsr,2
360834,Vps4b,30
360835,Cdh19,2
360838,Lypd1,9
360839,Tmem163,41
360840,Srgap2,5
360842,Plekha6,12
360843,Etnk2,13
360845,Zc3h11a,2
360847,Ube2t,80
360849,Kif14,34
360850,Nek7,19
360853,Uchl5,92
360854,Arpc5,30
360855,Smg7,6
360857,Rgs16,10
360858,Lhx4,20
360860,Cop1,16
360865,Prrc2c,90
360866,Scyl3,7
360871,Mpzl1,43
360872,Rcsd1,6
360873,Gpa33,21
360874,Tada1,31
360878,Klhdc9,6
360881,Dusp23,12
360882,Cadm3,6
360886,Ahctf1,5
360887,Coq8a,1
360891,Enah,18
360893,Taf1a,26
360896,Esrrg,10
360903,Fgfrl1,6
360904,Idua,15
360905,Mtf2,25
360908,Cdc7,4
360912,Helq,5
360914,Plac8,5
360915,Cops4,30
360916,Tmem150c,2
360917,Cnot6l,14
360918,Pf4,40
360920,Mob1b,2
360921,Rufy3,20
360922,Jchain,73
360926,Lnx1,4
360932,Atp10d,11
360937,Tbc1d1,51
360946,Zcchc4,2
360949,Cpeb2,6
360950,Wdr1,5
360953,Stx18,6
360956,Tbc1d14,54
360958,Ablim2,3
360959,Htra3,12
360960,Hmx1,2
360961,Mxd4,3
360962,Tacc3,8
360967,Rnf185,76
360968,Tbc1d10a,61
360969,Castor1,1
360970,Cabp7,6
360971,Nipsnap1,23
360972,Thoc5,38
360973,Gas2l1,6
360975,Ogdh,42
360977,Tbrg4,4
360980,Tns3,60
360985,Tmem17,21
360990,Usp34,16
360991,Vrk2,17
360992,Pnpt1,2
360993,Ppp4r3b,3
361002,Dusp13b,11
361003,Dusp29,3
361008,Spetex2h,7
361012,Spetex2e,7
361013,Ube2e2,33
361015,Atxn7,30
361020,Rpp14,80
361029,Ktn1,136
361035,Mettl3,41
361037,Mrpl52,51
361041,Carmil3,2
361042,Pck2,14
361046,Parp4,23
361047,Ska3,17
361055,Kpna3,11
361056,Rnaseh2b,2
361057,Ints6,13
361060,Ebf2,5
361068,Nudt18,2
361069,Dmtn,72
361071,Sucla2,150
361073,Cog3,9
361074,Slc25a30,1
361076,Dgkh,3
361084,Lmo7,84
361086,Scel,3
361088,Obi1,18
361089,Ndfip2,80
361091,Uggt2,25
361092,Stk24,10
361094,Ubac2,21
361095,Zic5,9
361096,Zic2,98
361099,Spetex2g,7
361100,Top2b,25
361102,Polr3a,42
361103,Zmiz1,9
361107,Actr8,30
361109,Dcp1a,25
361111,Uqcc5,3
361120,Eps15l1,3
361122,Ankle1,2
361131,Pbx4,1
361135,Marchf1,9
361142,Galntl6,6
361149,Ankrd37,1
361151,Ufsp2,7
361159,Eri1,30
361160,Leprotl1,1
361167,Bag4,86
361169,Letm2,2
361171,Golga7,2
361176,Upf3a,11
361178,Tfdp1,35
361181,Cul4a,47
361182,Pcid2,5
361185,Naxd,1
361190,Usp19,6
361191,Nsun2,56
361195,Cdc14b,13
361196,Habp4,3
361197,Ercc6l2,18
361202,Gkap1,2
361205,Lect2,2
361207,Tmed9,60
361208,Rab24,12
361213,Sptlc1,11
361217,Spin1,23
361221,Nol8,5
361226,Cd83,3
361227,Tbc1d7,42
361228,Adtrp,5
361230,Tmem170b,1
361232,Pak1ip1,10
361233,Ssr1,2
361237,Cdyl,5
361239,Bphl,7
361241,Serpinb9,5
361242,Dusp22,1
361243,Cdkal1,2
361244,Kiaa0319,5
361245,Cmah,4
361247,Hist1h2bd,27
361251,Elmo1,5
361255,Tbce,4
361258,Cul2,24
361261,Ccny,3
361262,Heatr1,4
361271,Upf2,15
361272,Dhtkd1,79
361273,Sec61a2,5
361274,Nudt5,10
361285,Mllt10,3
361286,Msrb2,4
361288,Fundc2,79
361289,Colec12,17
361293,Riok3,10
361295,Ss18,30
361296,Rnf125,11
361303,Lims2,11
361308,Kif20a,11
361310,Pfdn1,1
361313,Rell2,75
361314,Arap3,3
361319,Spink5,4
361321,Atg12,42
361324,Sema6a,17
361326,Dtwd2,68
361328,Snx24,1
361338,Fech,20
361341,Ccbe1,3
361342,Cplx4,3
361344,Mppe1,3
361351,Hdhd2,1
361354,Fbxo15,82
361364,Dok4,1
361365,Polr2c,30
361367,Amfr,121
361368,Large1,8
361370,Tom1,39
361374,Brd7,43
361377,Phkb,7
361378,Man2b1,37
361381,Rad23a,10
361383,Adgre5,57
361384,Dnajb1,40
361385,Ndufb7,119
361388,Gab1,38
361389,Anapc10,14
361390,Abce1,2
361391,Cbfb,4
361396,Ranbp10,13
361399,Edc4,37
361400,Nfatc3,68
361401,Pla2g15,18
361402,Prmt7,9
361403,Terf2,110
361407,Cog4,9
361410,Tmem231,20
361413,Nudt7,71
361415,Dynlrb2,10
361419,Dnaaf1,1
361420,Taf1c,43
361423,Cibar2,1
361425,Emc8,9
361430,Piezo1,4
361431,Cbfa2t3,5
361432,Cdh15,4
361433,Cpne7,4
361434,Cdk10,69
361435,Fanca,29
361437,Dbndd1,23
361438,Gas8,9
361439,Abcb10,1
361441,Fam89a,27
361442,Sipa1l2,2
361443,Ntpcr,32
361450,Ust,16
361452,Ltv1,10
361458,Akap7,43
361459,Clvs2,1
361466,Tppp,8
361467,Lpcat1,46
361472,Mthfd1l,13
361474,Ipcef1,3
361476,Rsph3,6
361478,Pnldc1,51
361502,Ppp6r1,7
361503,Eps8l1,8
361505,Cdc42ep5,4
361508,Mzf1,1
361509,Ube2m,15
361510,Sult2a2,2
361512,Ehd2,114
361514,Meis3,2
361516,Ceacam12,2
361517,Vasp,25
361520,Dmac2,31
361522,Hnrnpul1,24
361523,Cyp2b2,12
361526,Sertad1,6
361527,Pld3,1
361531,Paf1,13
361532,Sirt2,144
361537,Tyrobp,26
361544,Etv2,21
361545,Rbm42,16
361549,Lgi4,5
361550,Gramd1a,9
361552,Wtip,35
361554,Lsm14a,12
361555,Ankrd27,20
361565,Vrk3,12
361568,Rras,33
361574,Snrnp70,57
361576,Tulp2,8
361577,Kdelr1,48
361578,Nomo1,2
361580,Gtf2h1,33
361585,Ube3a,88
361586,Trpm1,47
361596,Idh2,197
361597,Fes,16
361598,Iqgap1,202
361601,Abhd17c,13
361604,Sytl2,59
361605,Pcf11,20
361607,Emsy,1
361613,Ppme1,5
361615,Relt,3
361617,Arap1,5
361618,Stim1,50
361619,Hbb-b1,4
361620,LOC361620,1
361623,Trim66,19
361624,Akip1,2
361625,Nrip3,57
361626,Tmem41b,1
361627,Zfp143,23
361628,Eif4g2,76
361630,Tead1,32
361631,Cyp2r1,23
361632,Pik3c2a,8
361634,Ccp110,48
361635,Vps35l,9
361638,Acsm1,2
361640,Polr3e,20
361641,Ears2,3
361643,Lcmt1,2
361645,Nsmce1,8
361649,Atxn2l,32
361651,Prrt2,24
361652,Srcap,33
361655,Tial1,17
361659,Plekha1,23
361661,Pstk,57
361662,Bub3,16
361664,Eef1akmt2,68
361668,Ebf3,3
361672,Kndc1,1
361673,Ifitm3,32
361674,Eps8l2,42
361675,Cend1,2
361676,Pnpla2,23
361677,Tollip,87
361679,Dusp8,5
361680,Lsp1,18
361684,Nap1l4,36
361686,Osbpl5,12
361688,Kmt5b,48
361689,Unc93b1,27
361694,Pitpnm1,5
361696,Rps6kb2,22
361697,Tbc1d10c,50
361698,Pold4,29
361699,Ankrd13d,4
361700,Kdm2a,56
361704,Ctsf,103
361705,Cnih2,11
361706,Rab1b-ps1,1
361709,Ap5b1,3
361710,Sipa1,17
361711,Dpf2,38
361712,Syvn1,38
361715,Rps6ka4,16
361719,Spindoc,3
361722,Bscl2,5
361724,Mta2,41
361725,Scgb2a1,85
361726,Sdhaf2,1
361727,Tmem216,9
361728,Tmem138,1
361730,Tkfc,2
361732,Tmem109,2
361736,Patl1,6
361739,Tmc1,14
361745,Smarca2,82
361746,Rfx3,2
361749,Il33,40
361751,Rnls,7
361752,Pde6c,38
361753,Noc3l,1
361765,Btrc,153
361767,Poll,12
361769,Sufu,92
361771,Zdhhc6,27
361775,Trub1,1
361776,Ccdc172,1
361778,Sfxn4,4
361783,Zfp57,15
361784,Polr1h,20
361789,Atat1,75
361791,Nrm,8
361794,Nfkbil1,3
361795,Ltb,1
361796,Abhd16a,1
361798,Ehmt2,227
361799,Dxo,17
361800,Whr1,11
361801,Rxrb,11
361802,Hsd17b8,4
361805,Uqcc2,1
361807,Lemd2,6
361808,Snrpc,16
361809,Zfp523,1
361810,Fkbp5,35
361811,Srpk1,5
361813,Stk38,7
361814,Srsf3,9
361815,Rnf8,25
361818,Rsph1,56
361821,Col6a2,196
361822,Ybey,2
361824,Chchd10,4
361825,Smarcb1,71
361828,Specc1l,1
361831,Ube2d1,51
361832,Bicc1,60
361833,Ank3,85
361838,Hnrnph3,69
361839,Ctnna3,20
361840,Spock2,74
361842,Sar1a,23
361843,Aifm2,76
361844,Macroh2a2,58
361845,Eif4ebp2,4
361846,Vps26a,55
361849,Ccar1,4
361857,Traf3ip2,83
361858,Gtf3c6,16
361859,Cdc40,81
361866,Hace1,1
361878,Tent2,95
361879,Wdr41,5
361881,Zbed3,68
361882,Arhgef28,1
361884,Mccc2,3
361886,Adamts6,60
361887,Cwc27,128
361894,Ndufaf2,1
361895,Elovl7,6
361898,Ankrd55,8
361902,Mroh2b,5
361907,Fbxl7,83
361915,Lrrgt00014,1
361916,Chmp4c,21
361917,Zfand1,1
361920,Ythdf3,3
361921,Ect2,89
361925,Actl6a,142
361927,Fxr1,12
361929,Atp11b,11
361930,Bbs7,29
361939,Mfsd8,19
361940,Pgrmc2,94
361944,Elf2,7
361945,Postn,153
361946,Supt20h,36
361948,Nbea,12
361956,Rsrc1,8
361959,Kpna4,11
361967,Ppid,28
361969,Fga,146
361970,Trim2,26
361974,Gatb,3
361980,Khdc4,5
361984,Ubap2l,22
361985,Ns5atp4,40
361986,Slc39a1,5
361987,Dennd4b,37
361988,Ints3,16
361990,Chtop,46
361991,S100a16,15
361995,Prpf3,66
361999,Anp32e,10
362002,Rnf115,85
362003,Gpr89b,76
362004,Gdap2,1
362007,Sike1,5
362011,Dram2,1
362012,Strip1,36
362013,Ahcyl1,12
362015,Ampd2,3
362018,Sypl2,44
362021,Gpsm2,19
362029,Agl,94
362035,Ndst4,3
362036,Ank2,92
362037,Ap1ar,1
362040,Ostc,3
362041,Rpl34,107
362044,Cenpe,38
362045,Lamtor3,23
362046,Dapp1,10
362048,Tspan5,6
362049,Unc5c,12
362050,Gbp5,107
362051,Lmo4,15
362052,Clca5,2
362053,Clca4,1
362058,Miga1,1
362061,Cryz,1
362065,Wls,44
362076,Il36b,6
362078,Ehmt1,66
362081,Fbxw5,88
362085,Sohlh1,3
362088,Snapc4,16
362092,Brd3,16
362093,Wdr5,158
362094,Mrps2,14
362095,Gtf3c5,56
362096,Setx,12
362098,Gle1,16
362100,Endog,10
362102,Ptpa,11
362106,Fubp3,5
362107,Aif1l,14
362110,Cdk9,78
362112,Tor2a,6
362115,Niban2,2
362118,Mvb12b,8
362119,C5,48
362125,Nr6a1,4
362129,Gtdc1,1
362132,Epc2,30
362134,Mmadhc,1
362142,Bbs5,27
362145,Slc25a12,92
362149,Cir1,59
362151,Lnpk,13
362152,Hnrnpa3,268
362153,Cwc22,93
362154,Zc3h15,3
362156,Zdhhc5,24
362160,Celf1,21
362161,Rapsn,20
362162,Arfgap2,1
362164,Atg13,106
362165,Creb3l1,19
362166,Phf21a,9
362169,Alkbh3,5
362170,Api5,32
362171,Prr5l,20
362172,Trim44,2
362173,Caprin1,59
362176,Lmo2,10
362178,Cstf3,20
362182,Rcn1,1
362186,Kif18a,1
362191,Dph6,67
362196,Chac1,12
362199,Vps39,22
362201,Ccndbp1,1
362202,Epb42,17
362203,Tubgcp4,7
362211,Mall,2
362212,Tmem87b,1
362214,Nop56,16
362216,Mrps26,8
362217,Cenpb,10
362219,Gpcpd1,1
362220,Lamp5,8
362223,Snrpb2,119
362224,Kat14,52
362226,Sec23b,6
362228,Naa20,4
362229,Xrn2,34
362235,Syndig1,10
362237,Tbc1d20,51
362238,Dusp15,12
362242,Snta1,44
362245,Map1lc3a,101
362246,Tp53inp2,8
362247,Trpc4ap,64
362248,Procr,50
362249,Cpne1,7
362251,Rbm39,5
362257,Ralgapb,4
362258,Actr5,30
362260,Dhx35,118
362261,Lpin3,4
362263,Ptprt,16
362264,Srsf6,69
362265,Ift52,49
362268,Rbpjl,5
362269,Pcif1,53
362271,Elmo2,4
362272,Tp53rkb,5
362274,Ddx27,15
362275,B4galt5,6
362277,Rnf114,80
362279,Pard6b,16
362280,Tfap2c,32
362281,Rae1,3
362282,Pck1,185
362283,Stx16,42
362284,Phactr3,2
362285,Col9a3,8
362287,Slc17a9,19
362288,Rtel1,27
362289,Lime1,2
362291,Myt1,12
362293,Dnajb6,28
362300,Agap3,1
362301,Tmub1,6
362302,Abcb8,2
362304,Orc5,58
362316,Cdk14,3
362317,Krit1,22
362322,Slc25a13,9
362324,Mios,20
362325,Mdfic,9
362329,Impdh1,3
362332,Flnc,13
362335,Nup205,104
362339,Creb3l2,14
362342,Hipk2,25
362343,Parp12,22
362344,Ndufb2,76
362347,Prss3,2
362353,Tcaf1,3
362356,Cul1,128
362359,Pals2,31
362360,Osbpl3,8
362361,Hnrnpa2b1,178
362367,Znrf2,98
362374,Vopp1,76
362376,Herc6,158
362378,Fam13a,2
362383,Rpia,103
362384,Reep1,7
362385,Pole4,20
362388,Mrpl53,51
362391,Mxd1,8
362393,Antxr1,44
362394,Isy1,88
362398,Plxna1,10
362399,Zxdc,8
362404,Suclg2,5
362409,Sumf1,8
362412,Rad18,16
362414,Tada3,60
362415,Ttll3,3
362416,Rpusd3,6
362418,Irak2,69
362419,Tamm41,10
362425,Zfp637,18
362426,Bms1,11
362427,Mical3,4
362428,Rimklb,1
362429,Mfap5,3
362430,Clec4a1,7
362431,Clec4a3,7
362432,Clec4d,8
362434,Lpcat3,2
362436,Gpr162,1
362438,Ncapd2,10
362440,Ndufa9,99
362441,Itfg2,11
362443,Klrb1a,13
362445,Clec2d2,13
362447,Clec2g,13
362450,Prp2,2
362452,Borcs5,20
362453,Crebl2,1
362454,Hebp1,1
362456,Arhgdib,1
362460,Golt1b,86
362461,C2cd5,2
362464,Bmal2,12
362465,Tmtc1,3
362466,Bicd1,30
362477,Rgs20,8
362479,Tcea1,30
362481,Tox,6
362485,Ccne2,22
362489,Runx1t1,9
362490,Pip4p2,1
362491,Ripk2,54
362495,Ndufaf4,2
362501,Topors,6
362502,Ubap1,4
362504,Dctn3,9
362505,Ccl27,21
362506,Ccl19,41
362508,Spag8,2
362510,Melk,7
362511,Fbxo10,81
362513,Shb,29
362515,Anks6,104
362517,Mrpl50,51
362518,Pgap4,3
362519,Smc2,14
362520,Fktn,6
362521,Tmem38b,1
362522,Zfp462,2
362524,Ptpn3,17
362527,Mup4,5
362528,Fkbp15,61
362533,Tle1,35
362537,Snapc3,16
362540,Hacd4,3
362549,Efcab7,3
362550,Ror1,95
362556,Ttc4,3
362558,Lrp8,114
362559,Zyg11b,1
362564,Bend5,9
362566,Lrrc41,7
362567,Pomgnt1,3
362572,Artn,10
362573,Szt2,11
362575,Med8,39
362578,Svbp,2
362581,Scmh1,4
362584,Col9a2,3
362587,Macf1,69
362588,Ndufs5,49
362590,Inpp5b,1
362591,Mtf1,12
362594,Meaf6,60
362595,Oscp1,68
362598,Sh3d21,21
362599,Trappc3,20
362600,Adprs,4
362602,Zmym6,27
362606,Sync,1
362607,Kpna6,10
362609,Pum1,17
362612,Srsf4,145
362613,Zdhhc18,21
362618,Fam76a,2
362619,Smpdl3b,1
362622,Cep85,1
362623,Catsper4,6
362624,Selenon,5
362627,Rcan3,2
362628,Ifnlr1,4
362629,Il22ra1,3
362630,Srsf10,62
362631,Rpl11,131
362634,C1qc,4
362635,Zbtb40,5
362636,Usp48,1
362638,Cda,109
362641,Micos10,81
362643,Emc1,21
362645,Atp13a2,13
362648,Arhgef19,5
362650,Fblim1,8
362653,Ctrc,1
362657,Mthfr,52
362665,Camta1,7
362666,Dnajc11,9
362675,Tp73,43
362676,Prxl2b,1
362678,Faap20,5
362685,Gpatch11,15
362686,Cebpz,36
362687,Srsf7,219
362688,Gemin6,18
362691,Tmem178a,1
362696,Ttc7a,10
362697,Ppp1r21,62
362699,Yipf4,1
362700,Spast,15
362702,Lclat1,3
362703,Wdr43,4
362704,Babam2,9
362706,Rbks,80
362708,Trim54,1
362710,Agbl5,9
362711,Tmem214,15
362712,Drc1,69
362713,Selenoi,76
362715,Dtnb,46
362720,Rrm2,6
362721,Eipr1,31
362722,Tmem18,6
362724,Sh3yl1,1
362728,Polr1f,20
362731,Snx13,1
362733,Etv1,7
362734,Stxbp6,6
362735,Coch,3
362736,Hectd1,82
362738,Snx6,32
362739,Ppp2r3c,2
362740,Mbip,150
362741,Pax9,13
362746,Dnaaf2,9
362750,Atl1,16
362756,Pigh,3
362757,Rdh11,10
362760,Galnt16,4
362762,Dcaf4,20
362765,Angel1,5
362766,Alkbh1,3
362768,Ttc7b,5
362772,Btbd7,1
362774,Serpina11,1
362776,Glrx5,32
362778,Gskip,4
362779,Vrk1,15
362782,Cyp46a1,1
362783,Eml1,80
362787,Mok,6
362788,Traf3,49
362790,Inf2,1
362791,Siva1,3
362792,Pld4,80
362798,Ncapg2,12
362799,Rapgef5,16
362800,Itgb8,32
362802,Atp6v1c2,8
362809,Ptges3,54
362810,Coq10a,3
362812,Slc39a5,17
362813,Nabp2,34
362814,Rnf41,121
362817,Cdk2,128
362818,Pmel,10
362819,Sarnp,9
362825,Hmg20b,42
362826,Atcay,5
362827,Pias4,57
362828,Sppl2b,8
362829,Lsm7,70
362831,Dot1l,51
362834,Mbd3,91
362835,Reep6,17
362836,Dazap1,19
362837,Ndufs7,61
362838,Pwwp3a,10
362841,Mier2,4
362842,Syde1,20
362843,Ilvbl,1
362844,Brd4,47
362846,Zfp101,9
362848,Pram1,17
362849,Marchf2,12
362850,Angptl4,13
362851,Cd320,1
362855,Rtcb,41
362856,Pwp1,5
362858,Polr3b,22
362859,Ckap4,41
362860,Appl2,5
362862,Hsp90b1,165
362863,Ttc41,1
362865,Gnptab,12
362866,Chpt1,2
362867,Mybpc1,75
362871,Elk3,4
362873,Plxnc1,2
362876,Ppfia2,31
362886,Rassf3,1
362891,Os9,31
362892,Mbd6,2
362895,Stac3,100
362896,Stat6,53
362897,Uqcrb,40
362900,Rnf19a,81
